transaction_id,product_id,quantity,price,timestamp
T7463,P00009,6.0,30.34,2024-10-24
T7464,P00002,2.0,43.59,2024-10-08
T7465,P00013,7.0,43.14,
T7466,P00013,5.041242874706605,36.14,
T7467,P00004,4.0,32.81,2024-11-04
T7468,P00012,2.0,21.87,
T7469,P00017,1.0,41.59,
T7470,P00002,5.0,19.74,
T7471,P00013,9.0,22.23,
T7472,P00018,9.0,27.63,
T7473,P00015,8.0,22.71,
T7474,P00008,1.0,26.58,2024-11-02
T7475,P00015,8.0,41.97,
T7476,P00001,8.0,27.66,2024-10-29
T7477,P00010,8.0,27.66,2024-11-02
T7478,P00012,7.0,48.69,2024-10-31
T7479,P00005,9.0,35.05,
T7480,P00009,7.0,27.66,2024-11-02
T7481,P00008,1.0,47.32,
T7482,P00016,1.0,22.36,2024-10-14
T7483,P00014,4.0,27.66,
T7484,P00013,2.0,35.76,
T7485,P00013,5.041242874706605,48.43,
T7486,P00005,5.041242874706605,27.66,
T7487,P00016,7.0,6.79,
T7488,P00011,9.0,41.68,
T7489,P00005,9.0,29.26,
T7490,P00013,4.0,38.31,2024-10-27
T7491,P00011,5.0,31.98,
T7492,P00019,2.0,27.66,2024-10-20
T7493,P00003,6.0,29.74,
T7494,P00015,3.0,48.38,
T7495,P00007,2.0,7.64,
T7496,P00007,4.0,33.28,2024-10-09
T7497,P00006,5.041242874706605,14.25,
T7498,P00003,4.0,6.31,
T7499,P00013,3.0,36.41,2024-10-11
T7500,P00007,6.0,27.66,2024-10-11
T7501,P00005,6.0,23.06,2024-10-25
T7502,P00018,4.0,41.15,
T7503,P00008,8.0,13.72,
T7504,P00017,3.0,23.83,
T7505,P00001,5.0,27.66,
T7506,P00014,3.0,13.03,
T7507,P00017,3.0,45.95,
T7508,P00010,3.0,29.23,
T7509,P00012,2.0,21.12,
T7510,P00016,5.0,18.6,
T7511,P00014,1.0,23.01,
T7512,P00016,3.0,41.94,
T7513,P00008,6.0,29.59,
T7514,P00010,5.0,33.32,
T7515,P00017,6.0,16.0,2024-10-13
T7516,P00018,3.0,6.77,
T7517,P00016,8.0,27.66,
T7518,P00017,8.0,25.83,2024-11-01
T7519,P00016,8.0,8.69,
T7520,P00019,5.0,19.61,
T7521,P00008,5.0,21.44,2024-10-29
T7522,P00006,4.0,46.13,2024-11-01
T7523,P00006,9.0,6.78,
T7524,P00009,8.0,46.59,
T7525,P00004,2.0,39.55,
T7526,P00012,2.0,36.64,2024-11-01
T7527,P00012,5.0,5.47,
T7528,P00017,3.0,19.99,
T7529,P00015,8.0,48.19,2024-10-08
T7530,P00009,4.0,42.61,
T7531,P00007,9.0,22.7,2024-10-21
T7532,P00010,3.0,38.47,
T7533,P00016,5.0,27.37,
T7534,P00012,9.0,9.83,
T7535,P00007,8.0,28.42,
T7536,P00018,3.0,45.62,2024-10-19
T7537,P00015,5.041242874706605,27.66,
T7538,P00006,7.0,27.66,2024-10-31
T7539,P00012,7.0,12.96,
T7540,P00011,1.0,27.66,2024-10-15
T7541,P00003,5.0,20.68,2024-10-08
T7542,P00002,3.0,18.65,
T7543,P00006,5.041242874706605,15.17,
T7544,P00005,5.041242874706605,23.96,2024-10-26
T7545,P00018,1.0,28.98,
T7546,P00016,6.0,24.6,
T7547,P00008,3.0,21.17,
T7548,P00011,3.0,49.9,2024-10-20
T7549,P00010,5.0,12.92,
T7550,P00012,5.0,49.29,
T7551,P00006,3.0,14.62,
T7552,P00005,2.0,43.92,2024-10-30
T7553,P00009,6.0,31.02,
T7554,P00016,5.041242874706605,38.35,
T7555,P00014,5.0,30.18,2024-10-26
T7556,P00008,2.0,33.01,2024-10-26
T7557,P00019,1.0,27.66,
T7558,P00014,6.0,27.25,2024-10-17
T7559,P00007,8.0,23.84,2024-10-06
T7560,P00005,5.0,33.42,
T7561,P00018,1.0,49.1,2024-10-20
T7562,P00002,4.0,33.25,
T7563,P00011,3.0,19.54,2024-10-06
T7564,P00008,7.0,19.27,
T7565,P00001,5.041242874706605,29.75,
T7566,P00012,8.0,40.41,2024-10-07
T7567,P00002,2.0,10.16,2024-10-06
T7568,P00018,1.0,17.34,
T7569,P00007,2.0,44.16,
T7570,P00017,5.0,30.93,
T7571,P00014,7.0,35.65,2024-10-22
T7572,P00007,9.0,39.62,
T7573,P00003,1.0,18.41,
T7574,P00006,5.041242874706605,39.95,
T7575,P00002,8.0,16.61,
T7576,P00017,2.0,39.88,
T7577,P00012,4.0,24.32,2024-10-14
T7578,P00012,6.0,14.55,2024-10-07
T7579,P00017,6.0,27.66,
T7580,P00010,6.0,27.66,
T7581,P00003,1.0,27.66,
T7582,P00018,4.0,6.91,
T7583,P00013,4.0,27.66,
T7584,P00012,5.041242874706605,49.76,
T7585,P00017,7.0,27.66,
T7586,P00004,2.0,20.82,2024-11-02
T7587,P00010,2.0,27.66,
T7588,P00011,7.0,33.43,2024-10-20
T7589,P00006,3.0,12.27,
T7590,P00006,6.0,27.66,
T7591,P00009,8.0,27.66,
T7592,P00015,7.0,7.04,
T7593,P00002,8.0,19.25,
T7594,P00004,2.0,47.84,
T7595,P00005,7.0,27.9,2024-10-15
T7596,P00017,5.0,27.66,
T7597,P00008,6.0,12.24,2024-10-22
T7598,P00008,5.041242874706605,7.53,2024-10-11
T7599,P00012,4.0,21.1,2024-10-31
T7600,P00008,7.0,42.85,
T7601,P00019,8.0,31.18,
T7602,P00003,9.0,31.28,
T7603,P00018,7.0,14.09,
T7604,P00019,2.0,46.78,
T7605,P00019,5.041242874706605,23.18,
T7606,P00015,6.0,21.16,2024-10-17
T7607,P00006,2.0,22.58,
T7608,P00016,4.0,17.34,
T7609,P00008,5.0,6.08,2024-10-08
T7610,P00016,6.0,47.69,
T7611,P00018,5.041242874706605,34.73,
T7612,P00016,3.0,27.66,
T7613,P00011,4.0,34.52,
T7614,P00007,4.0,48.3,2024-10-22
T7615,P00017,8.0,10.19,2024-10-19
T7616,P00017,6.0,16.03,2024-10-16
T7617,P00012,1.0,44.91,
T7618,P00013,2.0,30.05,2024-10-12
T7619,P00010,6.0,8.03,2024-10-28
T7620,P00007,8.0,24.51,
T7621,P00014,5.0,15.55,
T7622,P00001,4.0,34.16,2024-10-06
T7623,P00017,9.0,6.52,2024-11-04
T7624,P00004,5.041242874706605,16.74,2024-10-29
T7625,P00005,1.0,9.06,
T7626,P00007,3.0,10.76,
T7627,P00010,5.0,27.66,2024-10-22
T7628,P00017,5.041242874706605,27.66,
T7629,P00007,5.0,42.0,
T7630,P00001,5.0,27.66,2024-10-30
T7631,P00007,1.0,27.66,2024-10-19
T7632,P00011,2.0,24.07,
T7633,P00009,5.0,8.17,2024-10-29
T7634,P00012,9.0,46.72,2024-10-21
T7635,P00003,5.041242874706605,15.28,
T7636,P00004,9.0,43.53,2024-10-08
T7637,P00004,6.0,44.52,
T7638,P00013,9.0,45.94,2024-10-20
T7639,P00019,6.0,27.66,2024-10-26
T7640,P00010,7.0,33.74,
T7641,P00005,4.0,47.26,
T7642,P00007,5.0,31.1,2024-10-17
T7643,P00016,1.0,27.66,2024-10-06
T7644,P00001,5.0,8.26,
T7645,P00012,8.0,27.66,2024-10-28
T7646,P00002,9.0,18.23,
T7647,P00007,5.0,38.83,2024-10-25
T7648,P00011,6.0,45.56,2024-11-01
T7649,P00013,2.0,48.32,2024-10-18
T7650,P00002,1.0,40.32,
T7651,P00007,5.0,30.76,2024-11-03
T7652,P00015,7.0,27.66,
T7653,P00011,7.0,24.26,2024-10-22
T7654,P00002,2.0,27.66,
T7655,P00007,9.0,27.66,
T7656,P00004,5.041242874706605,27.66,
T7657,P00011,8.0,24.79,2024-10-25
T7658,P00002,3.0,47.64,
T7659,P00016,1.0,9.55,
T7660,P00007,8.0,38.34,
T7661,P00013,2.0,27.66,
T7662,P00005,7.0,27.66,2024-10-19
T7663,P00017,4.0,12.98,2024-10-25
T7664,P00012,5.041242874706605,27.66,
T7665,P00019,6.0,27.66,2024-10-10
T7666,P00007,3.0,24.97,
T7667,P00006,6.0,6.87,
T7668,P00008,2.0,48.07,
T7669,P00013,5.0,10.97,2024-10-18
T7670,P00005,2.0,27.66,
T7671,P00002,8.0,46.29,
T7672,P00009,5.041242874706605,30.06,2024-10-15
T7673,P00011,3.0,24.53,2024-10-16
T7674,P00006,6.0,9.15,
T7675,P00007,5.0,11.75,
T7676,P00007,7.0,39.11,2024-10-22
T7677,P00019,5.041242874706605,5.31,
T7678,P00006,1.0,28.15,2024-10-28
T7679,P00011,4.0,27.57,
T7680,P00011,5.0,43.77,2024-10-09
T7681,P00007,2.0,27.66,2024-10-18
T7682,P00002,5.0,15.09,
T7683,P00019,5.041242874706605,6.34,
T7684,P00004,5.0,27.66,
T7685,P00006,6.0,13.53,
T7686,P00017,7.0,27.66,
T7687,P00005,4.0,27.66,
T7688,P00007,5.0,33.25,
T7689,P00009,6.0,45.64,
T7690,P00001,5.041242874706605,16.2,2024-10-14
T7691,P00001,2.0,37.57,
T7692,P00019,3.0,37.51,
T7693,P00006,8.0,32.13,2024-10-28
T7694,P00018,5.041242874706605,32.82,
T7695,P00010,8.0,19.48,2024-10-14
T7696,P00011,9.0,23.04,
T7697,P00001,9.0,18.5,
T7698,P00001,1.0,27.66,2024-10-25
T7699,P00013,2.0,39.61,
T7700,P00005,8.0,27.66,2024-10-31
T7701,P00001,5.041242874706605,27.66,2024-10-30
T7702,P00003,8.0,11.8,
T7703,P00018,6.0,27.66,
T7704,P00009,9.0,48.21,2024-10-12
T7705,P00014,2.0,11.32,
T7706,P00017,8.0,22.03,
T7707,P00014,6.0,8.59,
T7708,P00004,5.0,33.63,
T7709,P00005,2.0,44.87,
T7710,P00017,9.0,11.3,
T7711,P00002,6.0,41.19,
T7712,P00005,6.0,27.66,
T7713,P00004,4.0,27.66,2024-10-29
T7714,P00004,5.0,25.79,
T7715,P00006,8.0,28.31,
T7716,P00013,4.0,30.72,
T7717,P00005,5.041242874706605,6.6,
T7718,P00007,3.0,24.16,2024-10-20
T7719,P00001,3.0,48.77,
T7720,P00014,3.0,27.66,
T7721,P00004,1.0,12.32,
T7722,P00017,5.041242874706605,40.48,
T7723,P00014,3.0,12.58,2024-10-27
T7724,P00016,4.0,27.66,
T7725,P00014,6.0,27.66,2024-10-22
T7726,P00016,1.0,48.11,
T7727,P00008,3.0,19.55,
T7728,P00003,6.0,30.87,2024-10-20
T7729,P00019,3.0,27.66,2024-10-26
T7730,P00001,6.0,27.66,2024-10-09
T7731,P00002,5.041242874706605,16.21,
T7732,P00015,2.0,44.21,2024-10-27
T7733,P00010,4.0,46.95,2024-11-02
T7734,P00018,2.0,45.14,
T7735,P00014,9.0,23.94,2024-10-17
T7736,P00017,6.0,41.04,
T7737,P00013,6.0,15.56,
T7738,P00001,4.0,27.66,
T7739,P00005,9.0,33.01,
T7740,P00013,5.041242874706605,27.66,
T7741,P00014,5.0,13.09,
T7742,P00003,4.0,31.79,
T7743,P00015,5.0,39.52,2024-10-29
T7744,P00019,6.0,44.54,
T7745,P00017,5.0,6.13,2024-10-12
T7746,P00003,5.0,27.66,
T7747,P00016,7.0,34.61,
T7748,P00014,5.0,21.37,
T7749,P00012,9.0,26.06,
T7750,P00012,7.0,29.97,
T7751,P00011,5.0,11.92,
T7752,P00017,3.0,12.64,
T7753,P00008,6.0,31.27,
T7754,P00017,2.0,36.11,
T7755,P00011,8.0,34.19,
T7756,P00002,3.0,14.52,
T7757,P00010,4.0,27.66,
T7758,P00010,9.0,41.46,2024-11-01
T7759,P00011,2.0,21.32,2024-10-09
T7760,P00006,8.0,22.18,
T7761,P00004,3.0,34.2,
T7762,P00012,6.0,27.66,
T7763,P00011,9.0,14.6,2024-10-22
T7764,P00013,6.0,29.42,
T7765,P00005,5.041242874706605,29.97,
T7766,P00006,6.0,7.43,
T7767,P00001,5.0,46.56,
T7768,P00006,5.0,42.62,
T7769,P00018,3.0,39.54,2024-10-27
T7770,P00009,9.0,37.4,
T7771,P00015,2.0,16.87,2024-11-02
T7772,P00008,6.0,27.66,
T7773,P00019,2.0,43.76,
T7774,P00016,5.041242874706605,35.57,2024-10-20
T7775,P00006,4.0,27.66,
T7776,P00006,5.0,19.55,
T7777,P00003,5.0,39.37,
T7778,P00010,8.0,13.08,
T7779,P00001,7.0,28.76,
T7780,P00014,8.0,27.66,
T7781,P00004,7.0,34.25,2024-10-29
T7782,P00012,9.0,30.05,
T7783,P00006,3.0,33.57,2024-11-01
T7784,P00011,5.0,41.53,
T7785,P00012,9.0,27.66,
T7786,P00010,2.0,47.46,2024-10-29
T7787,P00018,8.0,33.04,2024-10-11
T7788,P00007,2.0,27.66,
T7789,P00007,9.0,27.73,2024-10-30
T7790,P00011,8.0,30.85,
T7791,P00004,8.0,34.16,
T7792,P00001,7.0,28.4,2024-10-11
T7793,P00013,7.0,27.66,2024-10-29
T7794,P00018,9.0,34.18,2024-10-11
T7795,P00009,5.041242874706605,5.91,
T7796,P00009,2.0,41.24,2024-11-03
T7797,P00009,7.0,16.66,
T7798,P00010,5.0,27.66,
T7799,P00002,2.0,26.03,
T7800,P00006,7.0,7.87,
T7801,P00015,4.0,6.69,2024-10-26
T7802,P00003,2.0,27.66,2024-10-13
T7803,P00011,9.0,47.17,
T7804,P00006,5.041242874706605,27.66,
T7805,P00003,7.0,48.04,2024-10-22
T7806,P00011,6.0,48.58,2024-10-07
T7807,P00015,9.0,34.19,
T7808,P00013,4.0,42.32,2024-10-25
T7809,P00010,5.0,26.72,
T7810,P00006,6.0,9.64,
T7811,P00015,6.0,19.71,2024-10-25
T7812,P00018,5.041242874706605,42.48,
T7813,P00018,5.041242874706605,28.64,
T7814,P00007,3.0,21.32,2024-10-30
T7815,P00015,9.0,39.77,
T7816,P00018,2.0,19.11,
T7817,P00018,5.041242874706605,49.45,2024-10-29
T7818,P00009,7.0,15.94,2024-10-30
T7819,P00002,2.0,22.31,
T7820,P00008,4.0,22.65,
T7821,P00002,5.0,11.15,
T7822,P00011,1.0,5.03,2024-11-01
T7823,P00007,3.0,16.4,
T7824,P00006,2.0,49.27,
T7825,P00010,9.0,41.87,2024-10-29
T7826,P00005,5.041242874706605,27.66,
T7827,P00011,9.0,13.36,2024-10-09
T7828,P00001,8.0,27.66,
T7829,P00002,9.0,23.53,2024-10-22
T7830,P00001,3.0,32.56,
T7831,P00019,3.0,33.36,
T7832,P00002,3.0,27.66,2024-10-30
T7833,P00004,3.0,27.66,
T7834,P00012,9.0,5.03,2024-10-11
T7835,P00018,8.0,20.87,
T7836,P00001,3.0,46.71,
T7837,P00001,8.0,21.85,
T7838,P00014,8.0,37.23,
T7839,P00004,7.0,29.22,
T7840,P00005,5.0,34.61,
T7841,P00011,1.0,5.65,2024-10-14
T7842,P00013,3.0,8.13,
T7843,P00016,2.0,27.66,
T7844,P00013,3.0,10.24,2024-10-13
T7845,P00002,1.0,18.67,
T7846,P00016,9.0,12.99,
T7847,P00006,2.0,16.9,2024-10-31
T7848,P00014,1.0,12.13,2024-10-27
T7849,P00001,2.0,18.73,2024-10-07
T7850,P00017,4.0,5.56,2024-11-02
T7851,P00011,3.0,27.66,
T7852,P00019,9.0,41.26,
T7853,P00003,5.041242874706605,28.35,2024-11-02
T7854,P00011,5.041242874706605,34.19,
T7855,P00005,4.0,27.66,
T7856,P00017,9.0,11.5,
T7857,P00007,5.041242874706605,27.66,
T7858,P00010,5.041242874706605,20.54,
T7859,P00011,6.0,25.88,
T7860,P00003,7.0,7.25,
T7861,P00010,7.0,22.09,
T7862,P00010,5.0,27.66,
T7863,P00014,5.0,48.07,
T7864,P00012,4.0,21.2,2024-10-17
T7865,P00015,9.0,27.66,2024-11-01
T7866,P00010,3.0,6.59,
T7867,P00010,3.0,43.86,
T7868,P00019,6.0,44.86,
T7869,P00001,3.0,25.87,
T7870,P00010,5.041242874706605,44.19,2024-10-24
T7871,P00002,6.0,14.5,
T7872,P00017,1.0,15.13,
T7873,P00007,4.0,12.35,2024-10-26
T7874,P00007,1.0,11.0,
T7875,P00009,7.0,23.17,2024-10-31
T7876,P00002,5.041242874706605,31.82,
T7877,P00014,7.0,27.66,2024-10-11
T7878,P00017,3.0,10.34,2024-11-01
T7879,P00001,2.0,33.49,
T7880,P00009,5.041242874706605,31.46,
T7881,P00019,3.0,27.66,
T7882,P00004,4.0,8.07,2024-11-03
T7883,P00008,8.0,27.19,
T7884,P00013,4.0,49.02,2024-10-07
T7885,P00004,8.0,22.36,
T7886,P00009,4.0,27.66,
T7887,P00009,5.041242874706605,44.88,
T7888,P00018,2.0,27.62,
T7889,P00012,1.0,27.66,2024-10-08
T7890,P00010,3.0,32.75,
T7891,P00011,1.0,5.5,2024-10-06
T7892,P00007,6.0,27.66,2024-10-28
T7893,P00009,9.0,19.26,2024-10-24
T7894,P00006,4.0,14.44,
T7895,P00019,1.0,27.66,
T7896,P00016,2.0,27.66,
T7897,P00015,9.0,10.6,
T7898,P00007,7.0,24.77,
T7899,P00016,5.0,27.66,
T7900,P00005,1.0,21.57,
T7901,P00016,7.0,27.66,
T7902,P00001,9.0,33.68,
T7903,P00019,2.0,27.66,
T7904,P00005,5.0,6.74,
T7905,P00007,4.0,35.94,2024-10-23
T7906,P00019,3.0,37.89,
T7907,P00005,6.0,39.82,2024-10-12
T7908,P00017,2.0,38.65,
T7909,P00008,3.0,27.66,
T7910,P00001,9.0,20.82,2024-10-24
T7911,P00002,7.0,49.4,
T7912,P00015,6.0,44.77,
T7913,P00018,6.0,33.94,
T7914,P00011,2.0,25.27,
T7915,P00010,3.0,29.57,2024-10-06
T7916,P00004,6.0,37.1,
T7917,P00005,4.0,27.66,
T7918,P00004,5.041242874706605,27.66,2024-10-06
T7919,P00013,9.0,33.63,
T7920,P00013,1.0,14.94,2024-11-02
T7921,P00018,5.0,25.52,
T7922,P00002,7.0,44.8,
T7923,P00016,5.0,36.53,
T7924,P00001,2.0,24.75,
T7925,P00019,6.0,27.43,2024-10-30
T7926,P00009,7.0,46.27,2024-10-21
T7927,P00003,3.0,25.14,2024-10-07
T7928,P00007,9.0,25.77,
T7929,P00010,6.0,27.66,2024-10-24
T7930,P00001,4.0,9.53,
T7931,P00010,5.041242874706605,17.45,
T7932,P00009,5.041242874706605,36.85,
T7933,P00015,5.041242874706605,15.97,2024-10-19
T7934,P00015,1.0,20.03,
T7935,P00003,5.041242874706605,24.65,2024-10-08
T7936,P00005,7.0,27.66,
T7937,P00009,2.0,29.07,2024-11-01
T7938,P00009,4.0,44.47,
T7939,P00007,3.0,27.81,
T7940,P00012,8.0,34.49,2024-11-02
T7941,P00009,8.0,30.34,
T7942,P00006,1.0,10.2,
T7943,P00002,4.0,27.66,2024-10-11
T7944,P00009,5.041242874706605,27.66,2024-10-15
T7945,P00017,2.0,46.22,
T7946,P00001,1.0,47.78,
T7947,P00019,5.041242874706605,25.26,2024-10-25
T7948,P00006,2.0,27.66,
T7949,P00005,3.0,27.66,
T7950,P00002,9.0,43.57,
T7951,P00009,1.0,23.16,2024-10-25
T7952,P00014,6.0,8.63,
T7953,P00004,7.0,47.91,2024-10-11
T7954,P00004,7.0,8.98,
T7955,P00015,3.0,46.46,2024-10-07
T7956,P00008,8.0,26.19,2024-11-04
T7957,P00004,7.0,8.03,
T7958,P00016,7.0,15.97,
T7959,P00004,8.0,29.0,2024-10-29
T7960,P00016,1.0,21.39,
T7961,P00012,5.041242874706605,27.66,
T7962,P00016,9.0,34.73,
T7963,P00019,3.0,32.07,
T7964,P00008,2.0,12.58,2024-10-08
T7965,P00006,7.0,44.87,2024-11-02
T7966,P00010,8.0,5.58,
T7967,P00005,5.041242874706605,19.52,
T7968,P00018,3.0,33.73,
T7969,P00010,8.0,12.42,
T7970,P00010,3.0,30.14,
T7971,P00007,8.0,25.89,
T7972,P00018,5.0,20.25,
T7973,P00001,4.0,27.24,
T7974,P00007,9.0,27.66,
T7975,P00001,8.0,24.98,
T7976,P00015,5.0,7.62,
T7977,P00004,8.0,37.83,2024-10-17
T7978,P00010,2.0,17.13,
T7979,P00009,4.0,10.18,2024-10-26
T7980,P00002,1.0,27.66,
T7981,P00014,2.0,27.66,
T7982,P00016,6.0,27.66,
T7983,P00001,3.0,36.45,
T7984,P00002,7.0,39.88,
T7985,P00007,5.041242874706605,27.66,
T7986,P00010,7.0,39.74,
T7987,P00001,5.041242874706605,33.57,
T7988,P00013,1.0,16.26,2024-11-01
T7989,P00001,4.0,29.53,2024-10-12
T7990,P00005,1.0,10.57,
T7991,P00016,4.0,12.97,2024-10-15
T7992,P00015,5.041242874706605,42.69,2024-10-26
T7993,P00017,3.0,36.22,2024-11-01
T7994,P00016,9.0,11.14,2024-10-28
T7995,P00013,7.0,5.24,
T7996,P00011,4.0,19.12,
T7997,P00017,1.0,36.27,
T7998,P00017,5.0,30.2,
T7999,P00002,1.0,35.73,
T8000,P00013,2.0,8.51,2024-10-11
T8001,P00014,1.0,15.37,2024-11-02
T8002,P00011,8.0,27.66,2024-10-15
T8003,P00010,5.0,16.14,
T8004,P00003,5.041242874706605,5.93,
T8005,P00017,1.0,20.81,2024-10-30
T8006,P00015,2.0,33.56,
T8007,P00009,9.0,45.98,
T8008,P00010,4.0,18.83,
T8009,P00008,5.041242874706605,30.29,
T8010,P00013,6.0,35.41,
T8011,P00018,5.041242874706605,22.72,
T8012,P00005,5.041242874706605,17.85,
T8013,P00006,5.041242874706605,27.66,
T8014,P00017,9.0,35.12,
T8015,P00011,3.0,48.4,
T8016,P00016,7.0,20.88,
T8017,P00009,6.0,7.15,
T8018,P00002,8.0,34.59,
T8019,P00005,4.0,27.66,
T8020,P00001,5.0,48.77,
T8021,P00004,2.0,28.8,
T8022,P00004,3.0,11.65,
T8023,P00003,7.0,34.56,
T8024,P00009,8.0,47.27,
T8025,P00012,7.0,17.23,
T8026,P00010,9.0,44.93,
T8027,P00002,4.0,27.66,
T8028,P00011,6.0,38.42,2024-11-02
T8029,P00010,6.0,27.66,2024-10-25
T8030,P00006,2.0,42.58,
T8031,P00018,6.0,32.62,
T8032,P00002,5.0,36.17,2024-11-01
T8033,P00002,8.0,34.84,
T8034,P00010,5.041242874706605,44.35,
T8035,P00016,3.0,27.66,
T8036,P00012,8.0,5.44,
T8037,P00001,8.0,5.51,
T8038,P00008,8.0,9.76,
T8039,P00016,5.041242874706605,10.0,
T8040,P00018,8.0,17.52,
T8041,P00013,2.0,27.66,
T8042,P00015,5.041242874706605,15.21,
T8043,P00012,1.0,24.43,
T8044,P00008,6.0,19.47,2024-10-21
T8045,P00010,3.0,27.66,2024-10-23
T8046,P00014,6.0,40.0,
T8047,P00005,1.0,44.78,2024-10-30
T8048,P00018,6.0,49.18,
T8049,P00019,4.0,5.56,
T8050,P00015,5.041242874706605,33.26,
T8051,P00006,6.0,27.66,
T8052,P00011,9.0,27.66,
T8053,P00011,5.0,12.62,
T8054,P00018,9.0,49.61,2024-10-09
T8055,P00018,7.0,19.59,2024-10-11
T8056,P00010,3.0,44.0,
T8057,P00002,7.0,46.93,
T8058,P00009,5.0,27.66,
T8059,P00014,5.0,35.6,2024-10-07
T8060,P00019,1.0,43.33,
T8061,P00010,6.0,41.23,2024-10-27
T8062,P00004,7.0,18.76,
T8063,P00006,1.0,11.87,2024-10-15
T8064,P00014,5.041242874706605,43.25,
T8065,P00004,5.0,29.37,
T8066,P00015,5.0,16.4,2024-10-14
T8067,P00016,5.041242874706605,45.91,
T8068,P00007,6.0,48.99,2024-10-25
T8069,P00017,3.0,5.55,
T8070,P00019,5.0,22.59,
T8071,P00019,1.0,27.66,
T8072,P00017,5.0,11.94,
T8073,P00006,8.0,40.25,
T8074,P00011,5.0,27.66,2024-10-27
T8075,P00016,5.041242874706605,27.66,
T8076,P00008,3.0,41.5,
T8077,P00011,2.0,37.08,
T8078,P00007,6.0,36.17,
T8079,P00019,3.0,27.66,
T8080,P00010,3.0,27.66,2024-10-29
T8081,P00009,9.0,25.4,
T8082,P00004,5.0,36.71,
T8083,P00015,9.0,27.66,
T8084,P00013,4.0,27.66,
T8085,P00002,5.041242874706605,27.66,2024-10-22
T8086,P00002,6.0,29.41,
T8087,P00016,5.0,43.06,2024-10-26
T8088,P00009,2.0,41.13,
T8089,P00013,2.0,47.73,
T8090,P00003,4.0,7.88,
T8091,P00009,5.0,27.66,
T8092,P00013,4.0,20.77,
T8093,P00002,7.0,21.64,
T8094,P00008,5.0,31.5,2024-10-19
T8095,P00009,5.0,28.59,
T8096,P00016,9.0,21.25,
T8097,P00002,2.0,10.78,2024-10-19
T8098,P00006,4.0,41.29,
T8099,P00008,5.0,27.66,2024-10-24
T8100,P00005,1.0,7.95,
T8101,P00009,5.041242874706605,27.58,2024-10-24
T8102,P00001,6.0,15.96,
T8103,P00009,1.0,36.07,
T8104,P00010,5.041242874706605,27.66,
T8105,P00004,6.0,27.66,2024-10-08
T8106,P00003,5.041242874706605,11.97,2024-10-17
T8107,P00010,5.041242874706605,33.36,2024-11-03
T8108,P00015,5.041242874706605,38.09,
T8109,P00011,3.0,34.71,
T8110,P00014,5.041242874706605,47.3,
T8111,P00006,6.0,21.06,2024-11-01
T8112,P00012,7.0,27.66,2024-10-14
T8113,P00013,4.0,28.2,
T8114,P00017,6.0,44.15,2024-10-22
T8115,P00016,6.0,26.49,2024-10-22
T8116,P00003,3.0,27.66,2024-10-31
T8117,P00002,5.0,17.83,
T8118,P00011,4.0,27.66,
T8119,P00009,9.0,46.46,2024-11-03
T8120,P00003,3.0,27.66,
T8121,P00018,8.0,46.25,
T8122,P00015,9.0,27.66,
T8123,P00014,3.0,32.17,
T8124,P00002,9.0,47.96,2024-10-12
T8125,P00017,5.041242874706605,45.76,
T8126,P00008,6.0,26.96,
T8127,P00010,2.0,27.66,
T8128,P00018,3.0,49.91,
T8129,P00019,8.0,28.9,2024-10-22
T8130,P00008,5.0,25.58,
T8131,P00008,1.0,22.72,2024-11-03
T8132,P00003,4.0,8.53,
T8133,P00003,7.0,33.85,
T8134,P00012,5.0,14.92,
T8135,P00017,5.0,41.84,
T8136,P00004,6.0,10.72,
T8137,P00017,8.0,27.66,2024-11-01
T8138,P00014,5.041242874706605,46.01,2024-10-14
T8139,P00019,8.0,19.57,2024-10-23
T8140,P00009,6.0,28.88,2024-10-27
T8141,P00012,2.0,23.6,2024-10-24
T8142,P00005,3.0,38.25,
T8143,P00011,8.0,39.91,2024-10-10
T8144,P00003,6.0,23.36,2024-10-12
T8145,P00015,3.0,44.5,
T8146,P00014,5.0,35.03,2024-10-24
T8147,P00011,2.0,7.54,2024-10-11
T8148,P00008,3.0,23.96,2024-10-14
T8149,P00004,9.0,8.05,2024-10-06
T8150,P00012,3.0,41.29,
T8151,P00008,6.0,45.66,
T8152,P00006,4.0,40.8,2024-10-31
T8153,P00015,3.0,15.23,
T8154,P00012,2.0,14.8,2024-10-17
T8155,P00016,4.0,35.9,
T8156,P00016,5.0,8.03,2024-10-10
T8157,P00004,1.0,19.08,
T8158,P00011,8.0,10.76,
T8159,P00013,2.0,39.33,
T8160,P00009,9.0,9.76,2024-10-16
T8161,P00004,5.0,40.37,2024-10-07
T8162,P00012,3.0,27.66,
T8163,P00009,6.0,17.38,
T8164,P00013,9.0,27.66,
T8165,P00016,7.0,17.05,
T8166,P00006,2.0,17.11,
T8167,P00010,9.0,27.66,
T8168,P00013,8.0,41.99,
T8169,P00007,3.0,41.42,
T8170,P00019,6.0,27.66,2024-10-15
T8171,P00019,4.0,27.66,
T8172,P00017,5.041242874706605,27.66,2024-10-14
T8173,P00013,6.0,11.05,2024-10-25
T8174,P00013,4.0,5.39,2024-10-27
T8175,P00002,3.0,37.61,
T8176,P00010,3.0,18.21,
T8177,P00013,4.0,14.15,
T8178,P00009,8.0,31.06,
T8179,P00001,1.0,7.37,
T8180,P00014,6.0,20.69,2024-10-19
